,symbol,name,price,volume_24,perc_change_24h,market_cap,perc_change_1h,volume_24h
4629,BCAPS,Binacaps,0.00246516268543,,20.7534708,0.0,-0.14384201,51.82850334
4630,ZLP,Zuplo,0.00390706680646,,1.37587685,0.0,-0.09805507,51.33696623
4631,BPP,Bitpower,0.00968069571226,,8.00206162,0.0,-0.77453244,48.54601286
4632,NZO,Enzo,0.31284174906372,,8.86541373,0.0,-0.18441858,48.42324018
4633,RICK,Infinite Ricks,0.00037921590582,,4.8518867,0.0,-0.08852191,47.8955108
4634,SATVG,SaturnV Gold,0.01242891527384,,17.35728712,0.0,-0.13202872,47.09303827
4635,IDX,Index Chain,0.00347824520485,,44.93865792,0.0,0.38592885,45.49403846
4636,TRP,Tronipay,0.00077091870005,,5.21644602,0.0,-0.10768925,45.2784436
4637,XTX,Xtock,0.0002429432486,,-0.34280489,0.0,-0.05320259,44.7209932
4638,FTO,FuturoCoin,0.00246377076653,,19.76930371,0.0,-0.09961619,43.59748703
4639,ILK,INLOCK,0.00871784992845,,0.22167744,0.0,-0.10096772,42.43588492
4640,FLA,Fiola,0.00010003199493,,-52.13395951,0.0,-0.02139999,41.5132779
4641,MINT,MintCoin,7.584318116e-05,,-30.0987422,0.0,-0.08852191,40.71347627
4642,XOR,Oracolxor,0.00122769492062,,-0.22494295,0.0,-0.02026294,40.46380639
4643,SEND,Social Send,0.00610537608369,,-6.73395713,0.0,-0.08852191,39.76006753
4644,GADOSHI,Gadoshi,0.0001333309827,,17.05362881,0.0,-0.14384201,39.00104324
4645,MOR,Mirror Farm,0.00056360770106,,17.22300046,0.0,-0.14384201,38.3579993
4646,VANY,Vanywhere,0.00080028692578,,-12.09648624,0.0,-0.01753127,37.30490787
4647,AGVC,AgaveCoin,0.01295962453265,,-60.00613293,0.0,-0.38173142,37.37388742
4648,ZYX,ZYX,0.00383322604563,,-0.01792246,0.0,-0.0252356,37.05185092
4649,NOIZ,NOIZ,0.0223725220515,,-22.55812979,0.0,0.2183447,36.68494719
4650,CBUCKS,CRYPTOBUCKS,3.73919597e-05,,-2.87603797,0.0,-0.10540781,36.30446708
4651,FB,Facebook tokenized stock FTX,329.18,,-0.29078573,0.0,-0.28474494,36.2441
4652,UBER,Uber tokenized stock FTX,51.18,,0.6093965,0.0,0.12716424,35.861
4653,FF1,Two Prime FF1 Token,0.61519676880617,,1.13318699,0.0,-0.0252356,35.42426034
4654,BTCR,Bitcurate,0.023039260921,,4.66221214,0.0,-0.01903054,35.37290862
4655,BPOP,BPOP,0.00240086077735,,-0.00975309,0.0,-0.01753127,35.24871767
4656,BNTX,BioNTech tokenized stock Bittrex,206.74012519714958,,1.0006988,0.0,-0.0252356,34.45737253
4657,PUT,Profile Utility Token,0.00088516764071,,8.1928833,0.0,-0.17874486,32.43390746
4658,TUDA,Tutor's Diary,0.00644667039893,,11.40512962,0.0,-0.08852191,32.23297278
4659,SHENG,SHENG,0.00080025595942,,-20.0108977,0.0,-0.02139999,30.483503
4660,ALA,AladiEx,0.43804010578898,,-0.26844702,0.0,-0.02020444,30.2890493
4661,OUR,Our Pay,0.00031492097638,,-3.11371308,0.0,-0.05292445,30.16638066
4662,HIZ,Hiz Finance,0.3352268607444,,33.94373966,0.0,-0.08852191,30.16673885
4663,NBTC,NEOBITCOIN,0.3350177874043,,-12.54311397,0.0,-11.32859868,29.36337705
4664,LOV,The LoveChain,0.03411091027039,,2.08190077,0.0,-0.0252356,29.08914057
4665,GST,The Gemstone,0.00425095607907,,17.55987681,0.0,-0.14384201,28.61513583
4666,ZCH,0cash,0.00136517726095,,4.8518867,0.0,-0.08852191,28.1192794
4667,MIDAS,Midas,1.95978780127497,,6.89969432,0.0,-1.00795269,27.66046808
4668,WXMR,Wrapped Monero,291.0154897957167,,7.98403429,0.0,-0.80590167,27.54641923
4669,FAT,Fatfi Protocol,0.00961360960481,,17.19906679,0.0,-0.14384201,26.52331744
4670,SGC,Sudan Gold Coin,0.02104949720256,,0.0085564,0.0,-0.02002186,26.29184561
4671,BTCV,BitcoinV,0.00347959034528,,-61.76988134,0.0,11.14577534,25.4946296
4672,YFET,YFET,2.90122794889194,,-0.01362212,0.0,-0.02139999,25.35673227
4673,GFI,Gorilla-Fi,0.00456068476204,,13.99108084,0.0,0.51639615,25.45334184
4674,DRAGON,DragonFarm Finance,0.00153860956466,,17.13997712,0.0,-0.14384201,25.12522526
4675,MYTHIC,Mythic Finance,4.91445126580499,,-16.22401672,0.0,-0.14384201,23.4399933
4676,THE,THENODE,0.01756334001026,,77.84118552,0.0,0.00354894,23.19499572
4677,METH,Farming Bad,0.00765198931798,,7.90839178,0.0,-0.77453244,23.01540169
4678,CDEX,Codex,4.512291913e-05,,-11.91685575,0.0,-19.29058472,22.53342142
4679,KAM,BitKAM,0.00030322956273,,5.02737454,0.0,-0.10096772,22.45583371
4680,MAYP,Maya Preferred,55295.316055717456,,8.43817712,0.0,-0.17874486,22.11812642
4681,YFA,YFA Finance,7.90252759929881,,-3.67580334,0.0,-0.0252356,21.94531914
4682,EVR,Everus,0.00910118173967,,8.18292632,0.0,-0.08852191,21.07831017
4683,WATER,WaterDefi,0.22642643662564,,17.16001465,0.0,-0.14384201,20.73611553
4684,HUSL,The Hustle App,0.00037921590582,,4.8518867,0.0,-0.08852191,19.72794907
4685,YFIB,YFIBusiness,3.43007775099779,,7.90598969,0.0,-0.80590167,19.51665901
4686,SAL,SalmonSwap,0.22594534361265,,5.81649022,0.0,-0.25080704,19.17941576
4687,KUB,Kublaicoin,0.00795977602163,,-60.61473455,0.0,-0.10096772,18.71855312
4688,LUCY,LUCY,0.00794284773841,,13.82395992,0.0,-0.01753127,17.99322809
4689,EZY,EzyStayz,0.00085645495958,,-1.64986331,0.0,-4.14550695,17.90159064
4690,7ADD,HoldToWin,1.52687774648147,,7.90440142,0.0,-0.80590167,17.43190776
4691,UCX,UCX FOUNDATION,0.18967716324627,,1.18491504,0.0,-0.03801984,16.91948657
4692,FB,Facebook tokenized stock Bittrex,331.40902350139675,,2.08886628,0.0,-0.032418,16.86858474
4693,DICE,Etheroll,1.24009520047448,,11.31142561,0.0,-0.10096772,16.53315222
4694,LYR,Lyra,1.516863623e-05,,-88.01692723,0.0,-0.08852194,15.40602539
4695,NST,Newsolution,0.00379036953411,,-19.2097119,0.0,-23.15459056,14.77188159
4696,MLA,Moola,0.01413967724657,,17.03261692,0.0,-0.14384201,14.54153067
4697,DFIP,DeFi Insurance Protocol,1.137647717e-05,,-21.36108498,0.0,-0.08852189,14.58270529
4698,XFYI,XCredit,0.29044563210857,,8.1928833,0.0,-0.17874486,14.52228161
4699,MTI,MTI Finance,0.00310111183742,,54.9848827,0.0,-0.01753127,14.3090262
4700,DFX,DeFireX,2.80792737424233,,-0.68611809,0.0,0.00164676,14.05999352
4701,GTX,GoalTime N,0.00034010193629,,-0.01269407,0.0,-0.02047201,13.94745482
4702,DMTC,Demeter Chain,0.10840456867552,,5.02737453,0.0,-0.10096772,13.67973247
4703,ITEN,ITEN,0.00018005759087,,-38.48530918,0.0,-0.02139999,13.31838558
4704,HP,Healing Plus,0.01020326348264,,-0.01792246,0.0,-0.0252356,12.94732916
4705,PTN,PalletOne,0.00300525072285,,238.89260256,0.0,0.31246326,12.42000846
4706,CLBR,Colibri Protocol,0.00022129191018,,8.1928833,0.0,-0.17874486,12.09927708
4707,BAK,TokenBacon,0.53886580216945,,4.92572606,0.0,0.83395623,11.17663039
4708,YFI3,YFI3.money,0.47024530912816,,8.1928833,0.0,-0.17874486,11.09308684
4709,DFGL,DeFi Gold,0.89031920493567,,9.84045688,0.0,-0.01753127,11.00384019
4710,VN,VN Token,0.02959893088162,,3.69546543,0.0,-0.10128303,10.95416795
4711,RC20,RoboCalls,8.298446632e-05,,-43.26418858,0.0,-0.17874486,10.91231901
4712,YFDOT,Yearn Finance DOT,19.00681448739071,,48.87882858,0.0,-0.01753127,10.80387349
4713,SORA,SorachanCoin,0.02692432931318,,4.8518867,0.0,4.31933742,10.68061599
4714,YFN,Yearn Finance Network,0.15379787757368,,-57.18808787,0.0,-0.17874486,10.61205355
4715,VKF,VKF Platform,1.799548436e-05,,-0.34553344,0.0,-0.05292446,9.51640697
4716,3Cs,Crypto Cricket Club,0.06557339294009,,5.02737453,0.0,-0.10096772,9.37699519
4717,WANLINK,wanLINK,31.3870871798436,,3.1358862,0.0,-1.29109147,9.18425241
4718,WANUNI,wanUNI,11.7527721762845,,19.03570342,0.0,-0.77625839,9.18633213
4719,BFF,Bitcoffeen,0.01971922710261,,-24.27363738,0.0,-27.84171027,9.08297938
4720,RLE,Richlab Token,4.128034536e-05,,7.77162454,0.0,-0.25080704,8.69234244
4721,IMT,Imsmart,0.09122917937418,,216.61781952,0.0,216.59466066,8.49792869
4722,AET,Aerotoken,0.01472984683823,,-55.3839549,0.0,-0.07413951,8.39786473
4723,LOOP,LOOPREX,0.00094990830249,,6.8716188,0.0,-0.25080704,7.8681033
4724,JMC,Junsonmingchncoin,7.5843181e-07,,109.70377091,0.0,-0.08852128,6.00502869
4725,CATX,CAT.trade Protocol,0.05532297754449,,8.1928833,0.0,-0.17874486,5.80891264
4726,HAZE,Haze Finance,0.36634870613617,,17.23232212,0.0,-0.14384201,5.71953254
4727,YCE,MYCE,0.00030337272466,,-6.79832293,0.0,-0.08852191,5.54110282
4728,MP4,MP4,0.00648443995277,,7.93537298,0.0,-0.80590167,5.49168478
4729,ANK,AlphaLink,0.00526788643074,,-34.23149447,0.0,-0.25080704,5.32354028
4730,WEBN,WEBN token,2.766148877e-05,,580.06279352,0.0,-0.17874487,5.32572176
4731,WANEOS,wanEOS,5.66673408300383,,1.24873826,0.0,-1.78388595,5.23556413
4732,TAXI,Taxi,0.46014717666803,,-0.01792246,0.0,-0.0252356,5.09843072
4733,VANCII,VANCI FINANCE,6.15002147572311,,23.11978831,0.0,23.25770974,5.0940906
4734,HBN,HoboNickels,0.00796353402221,,10.09448104,0.0,-0.08852191,5.08869824
4735,CEN,Centaure,0.00037921590582,,-47.57405665,0.0,-0.08852191,4.24904597
4736,UNIT,UNITi Protocol,0.01402098519628,,16.91890561,0.0,-0.13202872,4.18994538
4737,EVC,Evrice,0.00060888037753,,51.1519178,0.0,21.37205063,4.19318343
4738,SCSX,Secure Cash,0.05195257909727,,79.55885598,0.0,3.69600378,4.03675332
4739,HCA,Harcomia,0.00909688688186,,0.82627955,0.0,-0.10096772,3.8641172
4740,TCH,THECASH,0.02609345232838,,261.24744123,0.0,-0.05292445,3.77499275
4741,OPNN,Opennity,0.00026509504417,,-58.12671392,0.0,-0.01753127,3.7478077
4742,XAT,ShareAt,0.72043042747025,,-34.74532097,0.0,-0.0252356,3.66699088
4743,PROUD,PROUD Money,0.00037921590582,,4.8518867,0.0,-0.08852191,3.60747109
4744,NYAN,Nyan Finance,3.16564699836986,,33.57233374,0.0,-0.2916551,3.165647
4745,WIX,Wixlar,0.00303372724656,,-23.84588519,0.0,-0.08852191,2.87916173
4746,HPAY,Hyper Credit Network,0.03000959847835,,-0.05686218,0.0,-0.0252356,2.34404974
4747,ECOS,EcoDollar,0.00189518476705,,-12.6067233,0.0,-0.10096772,2.07806699
4748,FME,FME,0.00116037114116,,144.06695103,0.0,-0.0252356,1.94177466
4749,PHO,Phoswap,0.11143995441554,,-20.94454574,0.0,-0.01753127,1.90116562
4750,BTSC,BTS Coin,0.00026545113407,,4.85188671,0.0,-0.08852191,1.86020481
4751,CODEO,Codeo Token,0.14903185098705,,4.92195253,0.0,-0.08852191,1.63935036
4752,PLUS1,PlusOneCoin,0.00485396359449,,-13.9676827,0.0,-0.08852191,1.58874449
4753,BRI,Baroin,1.46483242726216,,0.26413205,0.0,-0.05292445,1.46483243
4754,CHL,ChallengeDac,7.052829487e-05,,-24.54106909,0.0,-0.4571442,1.4047954
4755,B1P,B ONE PAYMENT,0.00341294315238,,17.95837254,0.0,12.40041286,1.37314079
4756,BTCT,Bitcoin True,9.475923835e-05,,38.19391385,0.0,31.44609509,1.0231155
4757,ROS,ROS Coin,0.00481379206748,,-0.34553345,0.0,-0.05292445,1.00171643
4758,BULL,BuySell,0.31778292907671,,-0.95107663,0.0,-0.053803,0.98512708
4759,HTA,Historia,0.00492980677565,,4.8518867,0.0,-0.08852191,0.94310996
4760,TORM,Thorium,0.00598349855116,,-0.34553345,0.0,-0.05292445,0.89662845
4761,SOUL,ChainZ Arena,0.03526414743325,,-54.66378748,0.0,-0.45714419,0.89122118
4762,BST,BlockStamp,0.12887256415971,,34.65048017,0.0,-0.10096772,0.6437191
4763,HNDC,HondaisCoin,3.79215906e-06,,4.85188661,0.0,-0.0885218,0.53567561
4764,LIBREF,LibreFreelencer,2.766154654e-05,,8.15893382,0.0,-0.18435095,0.41903685
4765,SFR,Safari,0.01341582205454,,7.30786994,0.0,-0.17874486,0.32496717
4766,XAUTBEAR,3X Short Tether Gold Token,3123.0,,-0.63633471,0.0,-0.19175455,0.3177
4767,HGH,HGH Token,3.79215906e-06,,-47.46151974,0.0,-0.05380295,0.31677042
4768,WANSUSHI,wanSUSHI,10.77164273666429,,1.91396319,0.0,-0.7738555,0.25997294
4769,I9C,i9 Coin,0.00037903695341,,5.02737453,0.0,-0.10096772,0.20843246
4770,ODEX,One DEX,1.13711086e-06,,57.54106232,0.0,-0.10096811,0.11359749
4771,LVN,LivenPay,0.001198,,4.90367776,0.0,0.0,0.0599
4772,WANBTC,wanBTC,37152.831261904204,,4.99024849,0.0,-1.78388595,0.03963486
4773,TST,Touch Social,0.00417137496401,,4.8518867,0.0,-0.08852191,0.02919962
4774,AZZR,Azzure,0.00037921590582,,4.8518867,0.0,-0.08852191,0.01892295
4775,USE,Usechain Token,0.00041843447702,,6.43613156,0.0,-0.13396882,0.00836865
4776,KIWI,KIWI TOKEN,0.00100031994928,,0.0,0.0,-0.0252356,0.00196063
4777,LAS,LNAsolution Coin,0.00050298373902,,-3.34364015,0.0,-0.2916551,0.00106677
4778,AV,AvatarCoin,0.04740198822743,,5.69746644,0.0,-0.08852191,0.000467
4779,RBY,Rubycoin,0.07584318116389,,-73.78702832,0.0,-0.08852191,0.0002573
4780,RBBT,RabbitCoin,1.385e-05,,-13.4375,0.0,33.0451489,0.00015293
4781,PCN,PeepCoin,5.9924034e-06,,217.43196137,0.0,-2.83732272,6.592e-05
4782,IFLT,InflationCoin,6e-06,,16.95906433,0.0,50.0,1.03e-05
4783,KBC,Karatgold Coin,0.00189518476705,,31.28421817,0.0,-0.10096772,4.54e-06
4784,CLAM,Clams,1.8316306762024,,16.41762653,0.0,-1.43114156,0.0
4785,XQN,Quotient,0.00037903695341,,5.02737453,0.0,-0.10096772,0.0
4786,BUB,Bubble,0.00795977602163,,5.02737453,0.0,-0.10096772,0.0
4787,AXIOM,Axiom,0.00530902268147,,5.07696047,0.0,-0.053803,0.0
4788,CLUB,ClubCoin,0.01137647717458,,4.8518867,0.0,-0.08852191,0.0
4789,FRN,Francs,0.00872196583385,,4.8518867,0.0,-0.08852191,0.0
4790,ACES,Aces,0.00037921590582,,4.8518867,0.0,-0.08852191,0.0
4791,MAVRO,Mavro,1.79853034393477,,5.02737453,0.0,-0.10096772,0.0
4792,BLAZR,BlazerCoin,0.00037921590582,,4.8518867,0.0,-0.08852191,0.0
4793,ADL,Adelphoi,0.04586347136272,,5.02737453,0.0,-0.10096772,0.0
4794,MCC,Moving Cloud Coin,0.0,,0.0,0.0,0.0,0.0
4795,MSD,MSD,0.0150079548473,,3.40255532,0.0,-0.06720213,0.0
4796,EONS,EONS,0.06181219264857,,4.8518867,0.0,-0.08852191,0.0
4797,CFUN,CFun,0.0,,0.0,0.0,0.0,0.0
4798,MOAC,MOAC,0.21367057258019,,0.16985853,0.0,0.58436963,0.0
4799,MVC,Maverick Chain,0.0,,0.0,0.0,0.0,0.0
4800,IDXM,IDEX Membership,0.0,,0.0,0.0,0.0,0.0
4801,OC,OceanChain,0.00026813271703,,-0.34553345,0.0,-0.05292445,0.0
4802,VLC,ValueChain,0.0,,0.0,0.0,0.0,0.0
4803,J8T,JET8,0.0,,0.0,0.0,0.0,0.0
4804,CONI,Coni,0.04094309552396,,0.05541403,0.0,-0.00080384,0.0
4805,WIKI,Wiki Token,0.92637614155637,,23.93509807,0.0,18.26308038,162.89033699
4806,NEWOS,NewsToken,8.431221778e-05,,8.19288331,0.0,-0.17874486,0.0
4807,INB,Insight Chain,1.10269534786583,,5.63470305,0.0,-0.62157323,0.0
4808,NTK,Netkoin,0.00020611887747,,612.38946115,0.0,-0.13394754,0.0
4809,OBTC,Obitan Chain,2.766148877e-05,,8.1928833,0.0,-0.17874488,0.0
4810,KXC,KingXChain,7.42337434e-06,,3.91704971,0.0,-0.02140006,0.0
4811,YUKI,YUKI,0.0002034386973,,5.07247288,0.0,-0.09466086,0.0
4812,TAC,Traceability Chain,0.0073691571849,,8.17219109,0.0,-0.17836954,0.0
4813,AT,ABCC Token,0.01850591906165,,-0.01362212,0.0,-0.0252356,0.0
4814,GZE,GazeCoin,0.01516863623278,,4.8518867,0.0,-0.08852191,0.0
4815,MOLK,MobilinkToken,0.00091660370263,,6.43894109,0.0,-0.13210658,0.0
4816,CMIT,CMITCOIN,2.275295435e-05,,-53.9419142,0.0,-0.08852189,0.0
4817,CARAT,CARAT,4.4639312342109,,-11.08252757,0.0,-0.13381645,0.0
4818,TRXC,TRONCLASSIC,0.0002034386973,,5.07247288,0.0,-0.09466086,0.0
4819,DAGT,Digital Asset Guarantee Token,0.24654684942702,,29.35253774,0.0,10.77027478,0.0
4820,WIRE,AirWire,0.30413115646721,,4.8518867,0.0,-0.08852191,0.0
4821,DEEX,DEEX,0.01545462221809,,6.78126289,0.0,-0.14390674,0.0
4822,DT,Dragon Token,3.8678415175542,,6.58427359,0.0,-0.15056858,0.0
4823,MEDIBIT,MediBit,5.43023684e-06,,-3.8381312,0.0,-0.02523554,0.0
4824,BGG,Bgogo Token,0.00061742657588,,5.36030956,0.0,1.83886035,0.0
4825,OSA,OSA Token,0.0,,0.0,0.0,0.0,0.0
4826,BRC,Baer Chain,0.02192701328818,,1.4163415,0.0,0.75617636,0.0
4827,FIII,Fiii,0.0,,0.0,0.0,0.0,0.0
4828,ROM,ROMToken,8.99774218e-06,,-0.34553347,0.0,-0.05292448,0.0
4829,QUSD,QUSD,0.00953805071637,,-0.01362212,0.0,-0.02139999,0.0
4830,AUNIT,Aunite,0.44803298798194,,8.24122995,0.0,-0.28819829,0.0
4831,BBGC,Big Bang Game Coin,0.00012103871386,,-21.94947495,0.0,-0.02523559,0.0
4832,HLT,Esportbits,0.309098864327,,-0.01792246,0.0,-0.0252356,0.0
4833,WHEN,WHEN Token,0.00149340559644,,84.73564985,0.0,-0.10096772,0.0
4834,BCEO,bitCEO,0.30806372191808,,8.34009565,0.0,-0.2916551,0.0
4835,VOLLAR,V-Dimension,0.24117559033588,,-0.78613351,0.0,-0.36440335,0.0
4836,DUO,DUO Network Token,0.00149236933557,,17.0073033,0.0,-0.2916551,0.0
4837,VJC,VENJOCOIN,0.26532586738764,,5.02737453,0.0,-0.10096772,0.0
4838,ATLS,Atlas Token,0.00621820556487,,8.34009565,0.0,-0.2916551,0.0
4839,NEAL,Coineal Token,0.01326155136021,,3.14097957,0.0,-0.22124427,0.0
4840,XSPC,SpectreSecurityCoin,0.00018951847671,,5.02737453,0.0,-0.10096772,0.0
4841,USDQ,USDQ,1.94499098743485,,-1.73213207,0.0,-0.02042139,0.0
4842,MGC,MGC Token,0.00099491289038,,5.41198496,0.0,-0.2916551,0.0
4843,QBX,qiibee,0.00796353402221,,4.8518867,0.0,-0.08852191,0.0
4844,EXOR,EXOR,0.00113764771746,,4.85188671,0.0,-0.08852191,0.0
4845,YTA,YottaChain,0.02006719466406,,-0.75188753,0.0,-0.01753127,0.0
4846,GEX,GLOBEX,2.766148877e-05,,8.1928833,0.0,-0.17874488,0.0
4847,BTRL,BitcoinRegular,0.4254422128813,,719.54085885,0.0,-0.09734584,0.0
4848,SKYM,SkyMap,0.00346610862425,,-29.9529318,0.0,0.55516942,0.0
4849,ZDX,Zer-Dex,0.00491490699432,,4.95265958,0.0,-0.10159832,0.0
4850,XENO,Xenoverse,9.480397645e-05,,4.85188671,0.0,-0.08852191,0.0
4851,CUST,Custody Token,0.00328117639572,,-0.00975309,0.0,-0.01753127,0.0
4852,CTT,CITEX Token,0.00770718372029,,5.52259662,0.0,-0.12907036,0.0
4853,BLN,Blacknet,0.00348436579908,,-0.36346029,0.0,-0.11338609,0.0
4854,DEEP,DeepCloud AI,0.00111439954416,,21.0751468,0.0,-0.01753127,0.0
4855,LOT,Lukki Operating Token,0.00381832466026,,-0.00975309,0.0,-0.01753127,0.0
4856,LAD,Ladder Network Token,0.00300207633035,,-0.00975309,0.0,-0.01753127,0.0
4857,BSOV,BitcoinSoV,0.31028178090448,,8.14499364,0.0,-0.29491355,0.0
4858,BTCX,Bitscoin,0.00030337272466,,4.85188671,0.0,-0.0885219,0.0
4859,KBOT,Korbot,0.0719819374576,,-0.34553345,0.0,-0.05292445,0.0
4860,XSC,xscoin,0.02844119293646,,4.8518867,0.0,-0.08852191,0.0
4861,ETNX,Electronero,0.00015875161358,,4.98067576,0.0,-0.09210936,0.0
4862,VENA,VENA,0.00279317667314,,4.89116758,0.0,-0.25080704,0.0
4863,DAPP,DapperCoin,0.00691469055102,,-0.28035135,0.0,-0.03006856,0.0
4864,HTB,Hotbit Token,0.03865915426138,,4.29480606,0.0,-0.09014608,0.0
4865,VOLTZ,Voltz,0.04201506360371,,-0.00975309,0.0,-0.01753127,0.0
4866,LN,LINK,127.34758701485138,,8.46710562,0.0,-1.71871046,0.0
4867,DVS,Davies,0.00341294315238,,4.8518867,0.0,-0.08852191,0.0
4868,SBE,Sombe,0.0018960795291,,4.8518867,0.0,-0.08852191,0.0
4869,TCH,Tchain,0.00043316960644,,-5.64904083,0.0,5.0543103,0.0
4870,STK,STK Coin,0.04967728366235,,4.8518867,0.0,-0.08852191,0.0
4871,NINJA,Ninjacoin,0.00045114429712,,31.85338135,0.0,1.09943633,0.0
4872,GOM,Gomics,0.00235326870181,,24.16877263,0.0,-0.09867293,0.0
4873,SIERRA,Sierracoin,0.0039817670111,,4.8518867,0.0,-0.08852191,0.0
4874,CBC,CryptoBossCoin,0.12839844270354,,4.87984228,0.0,-0.08930139,0.0
4875,BFT,Bitget DeFi Token,0.20978709976265,,7.11111594,0.0,-1.1991707,0.0
4876,TEP,Tepleton,0.00160051191885,,-0.01362212,0.0,-0.02139999,0.0
4877,GDC,Global Digital Content,0.00603866156947,,391.07913043,0.0,-0.16912073,0.0
4878,GXT,Global X Change Token,0.05688238587292,,4.8518867,0.0,-0.08852191,0.0
4879,CIPX,Colletrix,9.7031035e-07,,-0.01362265,0.0,-0.02523607,0.0
4880,TKX,Tokenize Xchange,5.24612320094899,,2.51278846,0.0,-0.04903233,0.0
4881,VERS,Versess Coin,2.29691074154847,,4.8518867,0.0,-0.08852191,0.0
4882,QPY,QPay,2.766148877e-05,,8.1928833,0.0,-0.17874488,0.0
4883,VERA,VERA,0.00037921590582,,4.8518867,0.0,-0.08852191,0.0
4884,NOVA,NOVA,1.998699515e-05,,-2.55111535,0.0,-0.01719018,0.0
4885,DSC,Dash Cash,0.39122947665415,,3.28053424,0.0,-0.96448191,0.0
4886,BXT,BITFXT COIN,0.00271082589968,,8.1928833,0.0,-0.17874486,0.0
4887,MLGC,Marshal Lion Group Coin,0.37145621434269,,5.02737453,0.0,-0.10096772,0.0
4888,SBT,SOLBIT,0.00043013757819,,-8.52703544,0.0,-0.0252356,0.0
4889,BITN,Bitcoin & Company Network,0.00018135613566,,5.78316096,0.0,-0.14558926,0.0
4890,MODEX,Modex,0.0467262508512,,-26.88822612,0.0,-0.33068745,0.0
4891,BNKR,Bankroll Network,0.08654913635082,,12.31898426,0.0,-0.25080704,0.0
4892,XBG,Bitgrin,0.00229464389942,,4.34166968,0.0,-0.09111154,0.0
4893,SEED,Sesameseed,0.1125146640664,,5.31579526,0.0,-0.25080704,0.0
4894,TDPS,Tradeplus,0.07959776021629,,5.02737453,0.0,-0.10096772,0.0
4895,SGR,Sogur,1.52818518922879,,3.86742756,0.0,-0.12808038,0.0
4896,USDA,USDA,0.39153063511868,,-0.17626014,0.0,-0.03050131,0.0
4897,AXL,Axial Entertainment Digital Asset,0.01044427759522,,10.42706823,0.0,0.78622926,0.0
4898,BCB,Building Cities Beyond Blockchain,0.357708249337,,-0.01481096,0.0,-0.02085474,0.0
4899,1AI,1AI Token,0.00037903695341,,5.02737453,0.0,-0.10096772,0.0
4900,FRED,FRED Energy,0.00030337272466,,4.85188671,0.0,-0.0885219,0.0
4901,AfroX,AfroDex,1.2003839e-07,,-0.01362712,0.0,-0.02140523,0.0
4902,RES,Resistance,0.0013347362475,,4.25766705,0.0,-0.09677249,0.0
4903,KYF,Kryptofranc,8.709825087e-05,,5.86307358,0.0,-0.11644719,0.0
4904,XT,ExtStock Token,0.11064595508898,,8.1928833,0.0,-0.17874486,0.0
4905,WPX,Wallet Plus X,5.93850984e-05,,-56.54610737,0.0,-0.05292445,0.0
4906,KTC,Kratscoin,0.23716098238346,,3.78761342,0.0,-0.07355817,0.0
4907,CSAI,Compound SAI,0.02757685177653,,0.0,0.0,0.0,0.0
4908,ASAC,Asac Coin,0.0082707851429,,8.1928833,0.0,-0.17874486,0.0
4909,SSN,SuperSkynet,5.532297754e-05,,8.1928833,0.0,-0.17874488,0.0
4910,GCX,GermanCoin,0.00108179892599,,7.5205538,0.0,-0.16348543,0.0
4911,EER,Ethereum eRush,0.04939269564223,,7.93351899,0.0,-0.80590167,0.0
4912,ODE,ODE,428.19984619435024,,8.1928833,0.0,-0.17874486,0.0
4913,WLB,Wallabee,0.00269932265466,,-0.34553345,0.0,-0.05292445,0.0
4914,SAPP,SappChain,2.766148877e-05,,8.1928833,0.0,-0.17874488,0.0
4915,CHG,Charg Coin,0.66362783518405,,4.8518867,0.0,-0.08852191,0.0
4916,MYTV,MyTVchain,0.01099726126876,,4.8518867,0.0,-0.08852191,0.0
4917,UFO,Unknown Fair Object,0.25358110714206,,-0.01362212,0.0,-0.02139999,0.0
4918,CICX,Cicoin,0.03033727246556,,4.8518867,0.0,-0.08852191,0.0
4919,WOK,weBloc,5.398645309e-05,,-0.34553346,0.0,-0.05292446,0.0
4920,SWZL,Swapzilla,0.0,,0.0,0.0,0.0,0.0
4921,ETF,Entherfound,0.00265451134074,,4.8518867,0.0,-0.08852191,0.0
4922,METP,Metaprediction,2.766148877e-05,,8.1928833,0.0,-0.17874488,0.0
4923,ECOC,ECOChain,0.07333345548159,,307.2047836,0.0,-0.0252356,0.0
4924,BKRW,Binance KRW,0.00089033609059,,0.11713348,0.0,-0.01753126,0.0
